Unnamed: 0,Retail,Name,Category,Img,Link,Price,Quantity,Unit,Date of update,Mapped Category
1474,Rema1000,MULTIFRUGT JUICE,JUICE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11160/image/1640188505/170.jpg,https://shop.rema1000.dk/drikkevarer,15.5,1.0,LTR.,2025-04-18,DRIKKEVARER
1475,Rema1000,TOMATJUICE,JUICE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/10357/image/1618229738/170.jpg,https://shop.rema1000.dk/drikkevarer,9.5,1.0,LTR.,2025-04-18,DRIKKEVARER
1476,Rema1000,ÆBLE JUICE,JUICE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11159/image/1642145667/170.jpg,https://shop.rema1000.dk/drikkevarer,13.25,1.0,LTR.,2025-04-18,DRIKKEVARER
1477,Rema1000,MULTIFRUGT,JUICE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11383/image/1720453190/170.jpg,https://shop.rema1000.dk/drikkevarer,13.5,1.5,LTR.,2025-04-18,DRIKKEVARER
1478,Rema1000,ANANAS JUICE,JUICE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/10680/image/1685609860/170.jpg,https://shop.rema1000.dk/drikkevarer,22.5,1.0,LTR.,2025-04-18,DRIKKEVARER
1479,Rema1000,PINK GRAPEFRUGT,JUICE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/10682/image/1685609831/170.jpg,https://shop.rema1000.dk/drikkevarer,24.0,1.0,LTR.,2025-04-18,DRIKKEVARER
1480,Rema1000,APPELSIN,JUICE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11382/image/1720453162/170.jpg,https://shop.rema1000.dk/drikkevarer,19.95,1.5,LTR.,2025-04-18,DRIKKEVARER
1481,Rema1000,ØRSKOV FRUGT,JUICE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11300/image/1673429756/170.jpg,https://shop.rema1000.dk/drikkevarer,20.0,75.0,CL.,2025-04-18,DRIKKEVARER
1482,Rema1000,SVESKEJUICE,JUICE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11165/image/1647788318/170.jpg,https://shop.rema1000.dk/drikkevarer,20.0,1.0,LTR.,2025-04-18,DRIKKEVARER
1483,Rema1000,SOLBÆR,SAFT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/13264/image/1618229779/170.jpg,https://shop.rema1000.dk/drikkevarer,9.0,1.0,LTR.,2025-04-18,DRIKKEVARER
1484,Rema1000,HINDBÆR/APPELSIN,SAFT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/13260/image/1618229778/170.jpg,https://shop.rema1000.dk/drikkevarer,8.5,1.0,LTR.,2025-04-18,DRIKKEVARER
1485,Rema1000,BLANDET SAFT,SAFT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11938/image/1618229776/170.jpg,https://shop.rema1000.dk/drikkevarer,9.95,1.5,LTR.,2025-04-18,DRIKKEVARER
1486,Rema1000,HYLDEBLOMST,SAFT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/13262/image/1618229779/170.jpg,https://shop.rema1000.dk/drikkevarer,8.5,1.0,LTR.,2025-04-18,DRIKKEVARER
1487,Rema1000,JORDBÆR,SAFT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/13269/image/1618229780/170.jpg,https://shop.rema1000.dk/drikkevarer,8.5,1.0,LTR.,2025-04-18,DRIKKEVARER
1488,Rema1000,SPORT,SAFT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/13302/image/1618229782/170.jpg,https://shop.rema1000.dk/drikkevarer,8.5,1.0,LTR.,2025-04-18,DRIKKEVARER
1489,Rema1000,RIBENA,SAFT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11046/image/1618229758/170.jpg,https://shop.rema1000.dk/drikkevarer,20.0,85.0,CL.,2025-04-18,DRIKKEVARER
1490,Rema1000,HYLDEBLOMSTDRIK,SAFT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11144/image/1652363169/170.jpg,https://shop.rema1000.dk/drikkevarer,14.95,50.0,CL.,2025-04-18,DRIKKEVARER
1491,Rema1000,RIBENA,SAFT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11071/image/1618229759/170.jpg,https://shop.rema1000.dk/drikkevarer,20.0,85.0,CL.,2025-04-18,DRIKKEVARER
1492,Rema1000,RABARBER/HINDBÆR,SAFT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11146/image/1684848366/170.jpg,https://shop.rema1000.dk/drikkevarer,20.95,50.0,CL.,2025-04-18,DRIKKEVARER
1493,Rema1000,BLANDET SAFT SØD,SAFT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11162/image/1684848419/170.jpg,https://shop.rema1000.dk/drikkevarer,17.95,1.0,LTR.,2025-04-18,DRIKKEVARER
1494,Rema1000,SOLBÆR,SAFT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11161/image/1645455274/170.jpg,https://shop.rema1000.dk/drikkevarer,18.5,1.0,LTR.,2025-04-18,DRIKKEVARER
1495,Rema1000,DANSK RABARBER,SAFT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/13271/image/1732883068/170.jpg,https://shop.rema1000.dk/drikkevarer,16.5,50.0,CL.,2025-04-18,DRIKKEVARER
1496,Rema1000,RIBENA,SAFT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11130/image/1618229764/170.jpg,https://shop.rema1000.dk/drikkevarer,20.0,85.0,CL.,2025-04-18,DRIKKEVARER
1497,Rema1000,DANSKE BÆR RIBS,SAFT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/13255/image/1728468787/170.jpg,https://shop.rema1000.dk/drikkevarer,20.95,50.0,CL.,2025-04-18,DRIKKEVARER
1498,Rema1000,ØRSKOV FRUGT,SAFT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11302/image/1681477035/170.jpg,https://shop.rema1000.dk/drikkevarer,20.0,75.0,CL.,2025-04-18,DRIKKEVARER
1499,Rema1000,APPELSIN CITRON,SAFT M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11179/image/1693319216/170.jpg,https://shop.rema1000.dk/drikkevarer,21.95,50.0,CL.,2025-04-18,DRIKKEVARER
1500,Rema1000,INSTANT KAFFE,INSTANT KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50544/image/1678957095/170.jpg,https://shop.rema1000.dk/drikkevarer,34.95,100.0,GR.,2025-04-18,INSTANT KAFFE
1501,Rema1000,GOLD REFILL,INSTANT KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/240291/image/1732024401/170.jpg,https://shop.rema1000.dk/drikkevarer,69.95,210.0,GR.,2025-04-18,INSTANT KAFFE
1502,Rema1000,CAPPUCCINO,INSTANT KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50479/image/1712577829/170.jpg,https://shop.rema1000.dk/drikkevarer,12.95,140.0,GR.,2025-04-18,INSTANT KAFFE
1503,Rema1000,GOLD CREMA,INSTANT KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50378/image/1732024372/170.jpg,https://shop.rema1000.dk/drikkevarer,87.95,210.0,GR.,2025-04-18,INSTANT KAFFE
1504,Rema1000,LUNGO,INSTANT KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50446/image/1730809767/170.jpg,https://shop.rema1000.dk/drikkevarer,18.95,10.0,STK.,2025-04-18,INSTANT KAFFE
1505,Rema1000,INSTANT KAFFE,INSTANT KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50474/image/1699276081/170.jpg,https://shop.rema1000.dk/drikkevarer,59.0,160.0,GR.,2025-04-18,INSTANT KAFFE
1506,Rema1000,ESPRESSO INTENSO,INSTANT KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50443/image/1732190131/170.jpg,https://shop.rema1000.dk/drikkevarer,18.95,10.0,STK.,2025-04-18,INSTANT KAFFE
1507,Rema1000,INSTANT KAFFE,INSTANT KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/248017/image/1618570637/170.jpg,https://shop.rema1000.dk/drikkevarer,79.0,200.0,GR.,2025-04-18,INSTANT KAFFE
1508,Rema1000,AMERICANO,INSTANT KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50734/image/1684751165/170.jpg,https://shop.rema1000.dk/drikkevarer,34.95,16.0,STK.,2025-04-18,INSTANT KAFFE
1509,Rema1000,GOLD KOFFEINFRI,INSTANT KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/248524/image/1618570638/170.jpg,https://shop.rema1000.dk/drikkevarer,64.95,100.0,GR.,2025-04-18,INSTANT KAFFE
1510,Rema1000,GOLD ESPRESSO,INSTANT KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50024/image/1618239410/170.jpg,https://shop.rema1000.dk/drikkevarer,59.95,100.0,GR.,2025-04-18,INSTANT KAFFE
1511,Rema1000,CAFFE LATTE,INSTANT KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50442/image/1684751182/170.jpg,https://shop.rema1000.dk/drikkevarer,35.95,14.0,STK.,2025-04-18,INSTANT KAFFE
1512,Rema1000,PREMIUM INSTANT,INSTANT KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50816/image/1676989182/170.jpg,https://shop.rema1000.dk/drikkevarer,65.0,100.0,GR.,2025-04-18,INSTANT KAFFE
1513,Rema1000,LUNGO,INSTANT KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50444/image/1675274408/170.jpg,https://shop.rema1000.dk/drikkevarer,20.0,10.0,STK.,2025-04-18,INSTANT KAFFE
1514,Rema1000,INSTANT KAFFE,INSTANT KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50545/image/1680695283/170.jpg,https://shop.rema1000.dk/drikkevarer,39.95,100.0,GR.,2025-04-18,INSTANT KAFFE
1515,Rema1000,ISKAFFE,KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/10146/image/1692171738/170.jpg,https://shop.rema1000.dk/drikkevarer,12.95,1.0,LTR.,2025-04-18,KAFFE
1516,Rema1000,EXTRA,KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50100/image/1699953585/170.jpg,https://shop.rema1000.dk/drikkevarer,59.95,400.0,GR.,2025-04-18,KAFFE
1517,Rema1000,KARAT,KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50506/image/1618239437/170.jpg,https://shop.rema1000.dk/drikkevarer,59.95,400.0,GR.,2025-04-18,KAFFE
1518,Rema1000,FORMALET KAFFE,KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50212/image/1685000864/170.jpg,https://shop.rema1000.dk/drikkevarer,45.0,400.0,GR.,2025-04-18,KAFFE
1519,Rema1000,BLANDING 66,KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50808/image/1739522034/170.jpg,https://shop.rema1000.dk/drikkevarer,55.0,400.0,GR.,2025-04-18,KAFFE
1520,Rema1000,GEVALIA,KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50530/image/1710937174/170.jpg,https://shop.rema1000.dk/drikkevarer,49.0,500.0,GR.,2025-04-18,KAFFE
1521,Rema1000,MELLEMRISTET NO 103,KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50650/image/1618239440/170.jpg,https://shop.rema1000.dk/drikkevarer,72.95,500.0,GR.,2025-04-18,KAFFE
1522,Rema1000,CAFE NOIR,KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50060/image/1618239413/170.jpg,https://shop.rema1000.dk/drikkevarer,49.0,400.0,GR.,2025-04-18,KAFFE
1523,Rema1000,BLANDING 72,KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50810/image/1739521965/170.jpg,https://shop.rema1000.dk/drikkevarer,49.0,500.0,GR.,2025-04-18,KAFFE
1524,Rema1000,PROFONDO KAPSLER,KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50289/image/1618239424/170.jpg,https://shop.rema1000.dk/drikkevarer,22.0,10.0,STK.,2025-04-18,KAFFE
1525,Rema1000,CAFÉ CREMA,KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50418/image/1695122374/170.jpg,https://shop.rema1000.dk/drikkevarer,139.95,1.0,KG.,2025-04-18,KAFFE
1526,Rema1000,HELE KAFFEBØNNER,KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50846/image/1732024302/170.jpg,https://shop.rema1000.dk/drikkevarer,69.0,400.0,GR.,2025-04-18,KAFFE
1527,Rema1000,BLANDING 95,KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50860/image/1704200261/170.jpg,https://shop.rema1000.dk/drikkevarer,49.0,400.0,GR.,2025-04-18,KAFFE
1528,Rema1000,ESPRESSO BØNNER,KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50476/image/1695821891/170.jpg,https://shop.rema1000.dk/drikkevarer,139.95,1.0,KG.,2025-04-18,KAFFE
1529,Rema1000,RISTRETTO KAPSLER,KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50288/image/1618239424/170.jpg,https://shop.rema1000.dk/drikkevarer,22.0,10.0,STK.,2025-04-18,KAFFE
1530,Rema1000,ARABICA BØNNER,KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50543/image/1730719534/170.jpg,https://shop.rema1000.dk/drikkevarer,59.0,400.0,GR.,2025-04-18,KAFFE
1531,Rema1000,CLASSIC KAFFEPUDER,KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50459/image/1684741899/170.jpg,https://shop.rema1000.dk/drikkevarer,41.95,36.0,STK.,2025-04-18,KAFFE
1532,Rema1000,ARABICA BØNNER,KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50250/image/1699010376/170.jpg,https://shop.rema1000.dk/drikkevarer,56.95,400.0,GR.,2025-04-18,KAFFE
1533,Rema1000,SPECIALRISTET NO 162,KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50611/image/1618239439/170.jpg,https://shop.rema1000.dk/drikkevarer,49.95,400.0,GR.,2025-04-18,KAFFE
1534,Rema1000,FORMALET KAFFE,KAFFE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/50220/image/1729175022/170.jpg,https://shop.rema1000.dk/drikkevarer,59.95,400.0,GR.,2025-04-18,KAFFE
1535,Rema1000,COFFEE CREAMER,KAFFETILBEHØR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/247182/image/1618570636/170.jpg,https://shop.rema1000.dk/drikkevarer,11.95,250.0,GR.,2025-04-18,ANDET
1536,Rema1000,KAFFEFILTRE 1X4,KAFFETILBEHØR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/172007/image/1670497403/170.jpg,https://shop.rema1000.dk/drikkevarer,14.95,200.0,STK.,2025-04-18,ANDET
1537,Rema1000,KAKAO,KAKAO,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/246562/image/1618570636/170.jpg,https://shop.rema1000.dk/drikkevarer,23.95,250.0,GR.,2025-04-18,KAKAO
1538,Rema1000,KAKAODRIK PULVER,KAKAO,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/246501/image/1636719157/170.jpg,https://shop.rema1000.dk/drikkevarer,22.95,400.0,GR.,2025-04-18,KAKAO
1539,Rema1000,CREMET KAKAO,KAKAO,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/240261/image/1712577917/170.jpg,https://shop.rema1000.dk/drikkevarer,13.95,200.0,GR.,2025-04-18,KAKAO
1540,Rema1000,KAKAODRIK PULVER,KAKAO,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/246552/image/1636719168/170.jpg,https://shop.rema1000.dk/drikkevarer,33.0,800.0,GR.,2025-04-18,KAKAO
1541,Rema1000,NESQUIK,KAKAO,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/240348/image/1728583212/170.jpg,https://shop.rema1000.dk/drikkevarer,34.95,300.0,GR.,2025-04-18,KAKAO
1542,Rema1000,HAVREDRIK,PLANTEDRIKKE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/100325/image/1701782601/170.jpg,https://shop.rema1000.dk/drikkevarer,11.25,1.0,LTR.,2025-04-18,PLANTEDRIKKE
1543,Rema1000,OAT BARISTA,PLANTEDRIKKE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/101394/image/1725275996/170.jpg,https://shop.rema1000.dk/drikkevarer,17.95,1.0,LTR.,2025-04-18,PLANTEDRIKKE
1544,Rema1000,RIS/MANDEL DRIK,PLANTEDRIKKE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/100337/image/1641563668/170.jpg,https://shop.rema1000.dk/drikkevarer,10.95,1.0,LTR.,2025-04-18,PLANTEDRIKKE
1545,Rema1000,SOJADRIK/VANILJE,PLANTEDRIKKE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/101301/image/1667478853/170.jpg,https://shop.rema1000.dk/drikkevarer,10.75,1.0,LTR.,2025-04-18,PLANTEDRIKKE
1546,Rema1000,RISDRIK,PLANTEDRIKKE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/100332/image/1659105828/170.jpg,https://shop.rema1000.dk/drikkevarer,10.75,1.0,LTR.,2025-04-18,PLANTEDRIKKE
1547,Rema1000,HAVREDRIK,PLANTEDRIKKE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/108618/image/1741342796/170.jpg,https://shop.rema1000.dk/drikkevarer,22.95,1.0,LTR.,2025-04-18,PLANTEDRIKKE
1548,Rema1000,USØDET SOJADRIK,PLANTEDRIKKE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/100327/image/1680185652/170.jpg,https://shop.rema1000.dk/drikkevarer,10.75,1.0,LTR.,2025-04-18,PLANTEDRIKKE
1549,Rema1000,KAKAO SOJADRIK,PLANTEDRIKKE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/101386/image/1700147077/170.jpg,https://shop.rema1000.dk/drikkevarer,12.55,1.0,LTR.,2025-04-18,PLANTEDRIKKE
1550,Rema1000,KAMILLETE,TE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/241240/image/1618570631/170.jpg,https://shop.rema1000.dk/drikkevarer,8.95,25.0,GR.,2025-04-18,TE
1551,Rema1000,ENGLISH EARL GREY,TE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/240006/image/1618570611/170.jpg,https://shop.rema1000.dk/drikkevarer,9.95,50.0,STK.,2025-04-18,TE
1552,Rema1000,EARL GREY,TE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/240045/image/1618570614/170.jpg,https://shop.rema1000.dk/drikkevarer,7.95,30.0,GR.,2025-04-18,TE
1553,Rema1000,SKOVBÆRTE,TE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/240041/image/1618570613/170.jpg,https://shop.rema1000.dk/drikkevarer,10.0,30.0,GR.,2025-04-18,TE
1554,Rema1000,FOREST FRUIT,TE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/241518/image/1669706456/170.jpg,https://shop.rema1000.dk/drikkevarer,16.95,30.0,GR.,2025-04-18,TE
1555,Rema1000,VARIATION BOX,TE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/241526/image/1643290570/170.jpg,https://shop.rema1000.dk/drikkevarer,16.95,30.0,GR.,2025-04-18,TE
1556,Rema1000,INSTANT CITRON TE,TE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/240586/image/1664188132/170.jpg,https://shop.rema1000.dk/drikkevarer,17.95,400.0,GR.,2025-04-18,TE
1557,Rema1000,CHAI LATTE KRYDRET,TE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/240644/image/1618570629/170.jpg,https://shop.rema1000.dk/drikkevarer,32.95,208.0,GR.,2025-04-18,TE
1558,Rema1000,LANGE TEFILTRE,TE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/172581/image/1618498300/170.jpg,https://shop.rema1000.dk/drikkevarer,11.95,50.0,STK.,2025-04-18,TE
1559,Rema1000,GRØN TE MED CITRON,TE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/240251/image/1645792614/170.jpg,https://shop.rema1000.dk/drikkevarer,19.95,24.0,GR.,2025-04-18,TE
1560,Rema1000,URTETE,TE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/240354/image/1740160808/170.jpg,https://shop.rema1000.dk/drikkevarer,19.95,24.0,GR.,2025-04-18,TE
1561,Rema1000,TEBREVE,TE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/240925/image/1618570630/170.jpg,https://shop.rema1000.dk/drikkevarer,22.95,50.0,GR.,2025-04-18,TE
1562,Rema1000,ENGLISH BREAKFAST,TE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/240043/image/1618570613/170.jpg,https://shop.rema1000.dk/drikkevarer,10.0,30.0,GR.,2025-04-18,TE
1563,Rema1000,BLACK TEA BLEND,TE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/241495/image/1663587946/170.jpg,https://shop.rema1000.dk/drikkevarer,16.95,40.0,GR.,2025-04-18,TE
1564,Rema1000,URTETE,TE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/240355/image/1740160809/170.jpg,https://shop.rema1000.dk/drikkevarer,19.95,24.0,GR.,2025-04-18,TE
1565,Rema1000,LIQUORICE,TE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/241535/image/1637607153/170.jpg,https://shop.rema1000.dk/drikkevarer,16.95,40.0,GR.,2025-04-18,TE
1566,Rema1000,EARL GREY,TE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/240044/image/1618570614/170.jpg,https://shop.rema1000.dk/drikkevarer,21.95,200.0,GR.,2025-04-18,TE
1567,Rema1000,IRISH CREAM TE,TE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/240353/image/1740383951/170.jpg,https://shop.rema1000.dk/drikkevarer,19.95,24.0,GR.,2025-04-18,TE
1568,Rema1000,VARIATION BOX,TE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/240092/image/1643293236/170.jpg,https://shop.rema1000.dk/drikkevarer,16.95,30.0,GR.,2025-04-18,TE
1569,Rema1000,GRØN TE,TE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/240122/image/1661333130/170.jpg,https://shop.rema1000.dk/drikkevarer,19.95,100.0,GR.,2025-04-18,TE
1570,Rema1000,ONE ENERGY,ENERGIDRIKKE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/215548/image/1663234332/170.jpg,https://shop.rema1000.dk/drikkevarer,4.0,25.0,CL.,2025-04-18,DRIKKEVARER
1571,Rema1000,ONE ENERGY,ENERGIDRIKKE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/215549/image/1663234360/170.jpg,https://shop.rema1000.dk/drikkevarer,4.0,25.0,CL.,2025-04-18,DRIKKEVARER
1572,Rema1000,ONE GUAVA,ENERGIDRIKKE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/215542/image/1670502156/170.jpg,https://shop.rema1000.dk/drikkevarer,5.95,50.0,CL.,2025-04-18,DRIKKEVARER
1573,Rema1000,STATE ENERGY,ENERGIDRIKKE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/210448/image/1690194677/170.jpg,https://shop.rema1000.dk/drikkevarer,14.5,40.0,CL.,2025-04-18,DRIKKEVARER
1574,Rema1000,STATE ENERGY,ENERGIDRIKKE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/210444/image/1716545729/170.jpg,https://shop.rema1000.dk/drikkevarer,14.5,40.0,CL.,2025-04-18,DRIKKEVARER
1575,Rema1000,NORDIC PILSNER,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/201557/image/1695825131/170.jpg,https://shop.rema1000.dk/drikkevarer,3.5,33.0,CL.,2025-04-18,ØL
1576,Rema1000,NORDIC PILSNER,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/201558/image/1678438624/170.jpg,https://shop.rema1000.dk/drikkevarer,21.0,1.98,LTR.,2025-04-18,ØL
1577,Rema1000,FREIXENET,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500882/image/1680094395/170.jpg,https://shop.rema1000.dk/drikkevarer,49.0,75.0,CL.,2025-04-18,ØL
1578,Rema1000,GRØN TUBORG,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/204131/image/1682671674/170.jpg,https://shop.rema1000.dk/drikkevarer,39.6,1.98,LTR.,2025-04-18,ØL
1579,Rema1000,"ELLEBRYG 0,5%",ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200312/image/1738677219/170.jpg,https://shop.rema1000.dk/drikkevarer,18.4,50.0,CL.,2025-04-18,ØL
1580,Rema1000,GRØN TUBORG,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/204130/image/1715955690/170.jpg,https://shop.rema1000.dk/drikkevarer,6.6,33.0,CL.,2025-04-18,ØL
1581,Rema1000,FREIXENET,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500881/image/1711016200/170.jpg,https://shop.rema1000.dk/drikkevarer,49.0,75.0,CL.,2025-04-18,ØL
1582,Rema1000,FREIXENET,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500883/image/1680094366/170.jpg,https://shop.rema1000.dk/drikkevarer,49.0,75.0,CL.,2025-04-18,ØL
1583,Rema1000,BENEDIKTINER,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200051/image/1618500904/170.jpg,https://shop.rema1000.dk/drikkevarer,13.5,50.0,CL.,2025-04-18,ØL
1584,Rema1000,FREIXENET SPARKLING,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/505630/image/1659965289/170.jpg,https://shop.rema1000.dk/drikkevarer,49.0,75.0,CL.,2025-04-18,ØL
1585,Rema1000,ROYAL CLASSIC,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200837/image/1725453917/170.jpg,https://shop.rema1000.dk/drikkevarer,38.4,1.98,LTR.,2025-04-18,ØL
1586,Rema1000,ROYAL CLASSIC,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200836/image/1725453946/170.jpg,https://shop.rema1000.dk/drikkevarer,6.4,33.0,CL.,2025-04-18,ØL
1587,Rema1000,"MONTEBELLO PORTO 19,5%",HEDVIN/APERITIF,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/507210/image/1618577519/170.jpg,https://shop.rema1000.dk/drikkevarer,55.0,75.0,CL.,2025-04-18,HEDVIN/APERITIF
1588,Rema1000,KIRSEBÆRVIN 14%,HEDVIN/APERITIF,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/507650/image/1618577520/170.jpg,https://shop.rema1000.dk/drikkevarer,33.0,75.0,CL.,2025-04-18,HEDVIN/APERITIF
