Retail,Name,Price,Category,Img,Link,Quantity,Unit,Date of Update,Date of update,Name Cleaned
Rema1000,FLÆSKESVÆR,15.95,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/77966/image/1618240340/170.jpg,https://shop.rema1000.dk/kolonial,150,GR.,,2025-04-27,flæskesvær
Rema1000,BARBECUE CHIPS,11.50,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/77984/image/1744622053/170.jpg,https://shop.rema1000.dk/kolonial,250,GR.,,2025-04-27,barbecue chips
Rema1000,SALTE SPIRALER,12.50,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/77999/image/1618240341/170.jpg,https://shop.rema1000.dk/kolonial,175,GR.,,2025-04-27,salte spiraler
Rema1000,DILD DIP,4.25,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/71286/image/1618240229/170.jpg,https://shop.rema1000.dk/kolonial,16,GR.,,2025-04-27,dild dip
Rema1000,CHICKEN POMM'S,23.95,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/77919/image/1618240339/170.jpg,https://shop.rema1000.dk/kolonial,130,GR.,,2025-04-27,chicken pomms
Rema1000,SNACK MIX,12.50,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/77995/image/1618240341/170.jpg,https://shop.rema1000.dk/kolonial,175,GR.,,2025-04-27,snack mix
Rema1000,KARTOFFELSTICKS,8.95,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/78006/image/1618240342/170.jpg,https://shop.rema1000.dk/kolonial,125,GR.,,2025-04-27,kartoffelsticks
Rema1000,SOUR CREAM & ONION,12.00,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/70157/image/1618240132/170.jpg,https://shop.rema1000.dk/kolonial,70,GR.,,2025-04-27,sour cream & onion
Rema1000,HOLIDAY DIPMIX,11.95,CHIPS OG SNACKS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/77887/image/1618240337/170.jpg,https://shop.rema1000.dk/kolonial,17,GR.,,2025-04-27,holiday dipmix
Rema1000,CREME FRAICHE DRESS.,19.95,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/112556/image/1738839714/170.jpg,https://shop.rema1000.dk/kolonial,425,GR.,,2025-04-27,creme fraiche dress
Rema1000,CREME FRAICHE DRESS.,12.00,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/111939/image/1618490543/170.jpg,https://shop.rema1000.dk/kolonial,410,GR.,,2025-04-27,creme fraiche dress
Rema1000,POMMES FRITES SAUCE,19.95,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110084/image/1618490510/170.jpg,https://shop.rema1000.dk/kolonial,425,GR.,,2025-04-27,pommes frites sauce
Rema1000,BURGERDRESSING,19.95,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/112561/image/1721899202/170.jpg,https://shop.rema1000.dk/kolonial,425,GR.,,2025-04-27,burgerdressing
Rema1000,FRANSK DRESSING,19.95,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110082/image/1721899199/170.jpg,https://shop.rema1000.dk/kolonial,425,GR.,,2025-04-27,fransk dressing
Rema1000,MANGO KARRY DRESSING,12.00,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/118452/image/1618490559/170.jpg,https://shop.rema1000.dk/kolonial,250,GR.,,2025-04-27,mango karry dressing
Rema1000,THOUSAND ISLAND,19.95,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/112555/image/1738839665/170.jpg,https://shop.rema1000.dk/kolonial,425,GR.,,2025-04-27,thousand island
Rema1000,TERIYAKI SAUCE,5.00,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/101574/image/1743503025/170.jpg,https://shop.rema1000.dk/kolonial,40,GR.,,2025-04-27,teriyaki sauce
Rema1000,HVIDLØGSDRESSING,12.50,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/111932/image/1618490541/170.jpg,https://shop.rema1000.dk/kolonial,420,GR.,,2025-04-27,hvidløgsdressing
Rema1000,BBQ SAUCE,12.00,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110238/image/1618490516/170.jpg,https://shop.rema1000.dk/kolonial,370,GR.,,2025-04-27,bbq sauce
Rema1000,CREME F. DRESSING,18.95,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110495/image/1647262646/170.jpg,https://shop.rema1000.dk/kolonial,305,GR.,,2025-04-27,creme f dressing
Rema1000,KRYDDERURTEDRESSING,12.50,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/111930/image/1618490540/170.jpg,https://shop.rema1000.dk/kolonial,420,GR.,,2025-04-27,krydderurtedressing
Rema1000,THOUSAND ISLAND,12.50,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/111934/image/1711469507/170.jpg,https://shop.rema1000.dk/kolonial,420,GR.,,2025-04-27,thousand island
Rema1000,COLESLAW DRESSING,12.00,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/111938/image/1618490542/170.jpg,https://shop.rema1000.dk/kolonial,416,GR.,,2025-04-27,coleslaw dressing
Rema1000,CÆSAR DRESSING,12.00,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110016/image/1618490504/170.jpg,https://shop.rema1000.dk/kolonial,300,GR.,,2025-04-27,cæsar dressing
Rema1000,SWEET CHILI THAI,12.50,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110052/image/1736417932/170.jpg,https://shop.rema1000.dk/kolonial,430,GR.,,2025-04-27,sweet chili thai
Rema1000,BBQ SAUCE,5.00,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/101575/image/1714738411/170.jpg,https://shop.rema1000.dk/kolonial,70,GR.,,2025-04-27,bbq sauce
Rema1000,ITALIANO DRESSING,9.94,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/111935/image/1618490542/170.jpg,https://shop.rema1000.dk/kolonial,420,GR.,,2025-04-27,italiano dressing
Rema1000,AGURKE RELISH,12.00,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/101817/image/1740990777/170.jpg,https://shop.rema1000.dk/kolonial,230,GR.,,2025-04-27,agurke relish
Rema1000,BURGER DRESSING,12.00,DRESSING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110559/image/1680699233/170.jpg,https://shop.rema1000.dk/kolonial,250,GR.,,2025-04-27,burger dressing
Rema1000,TUN I VAND,11.95,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30018/image/1736766377/170.jpg,https://shop.rema1000.dk/kolonial,140,GR.,,2025-04-27,tun i vand
Rema1000,FINDELT MAKREL,9.95,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30204/image/1664885858/170.jpg,https://shop.rema1000.dk/kolonial,125,GR.,,2025-04-27,findelt makrel
Rema1000,MAKRELFILET I TOMAT,11.50,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30145/image/1664885834/170.jpg,https://shop.rema1000.dk/kolonial,125,GR.,,2025-04-27,makrelfilet i tomat
Rema1000,TUN I OLIE,11.95,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30019/image/1736766730/170.jpg,https://shop.rema1000.dk/kolonial,140,GR.,,2025-04-27,tun i olie
Rema1000,ROGN,15.95,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30029/image/1642592966/170.jpg,https://shop.rema1000.dk/kolonial,200,GR.,,2025-04-27,rogn
Rema1000,LUKSUSROGN,22.95,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/34608/image/1618238054/170.jpg,https://shop.rema1000.dk/kolonial,200,GR.,,2025-04-27,luksusrogn
Rema1000,MAKRELFILET I TOMAT,18.95,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30036/image/1618238023/170.jpg,https://shop.rema1000.dk/kolonial,125,GR.,,2025-04-27,makrelfilet i tomat
Rema1000,TORSKEROGN,14.00,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/34596/image/1743414112/170.jpg,https://shop.rema1000.dk/kolonial,200,GR.,,2025-04-27,torskerogn
Rema1000,KIPPERS I OLIE,17.95,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30188/image/1618238039/170.jpg,https://shop.rema1000.dk/kolonial,130,GR.,,2025-04-27,kippers i olie
Rema1000,YELLOWFIN TUN I OLIE,14.95,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30007/image/1738839506/170.jpg,https://shop.rema1000.dk/kolonial,140,GR.,,2025-04-27,yellowfin tun i olie
Rema1000,SARDINER I OLIE,10.95,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/37016/image/1618238063/170.jpg,https://shop.rema1000.dk/kolonial,120,GR.,,2025-04-27,sardiner i olie
Rema1000,KIPPERS I VAND,17.95,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30187/image/1618238038/170.jpg,https://shop.rema1000.dk/kolonial,130,GR.,,2025-04-27,kippers i vand
Rema1000,PEBER KIPPERS I OLIE,17.95,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30189/image/1618238039/170.jpg,https://shop.rema1000.dk/kolonial,130,GR.,,2025-04-27,peber kippers i olie
Rema1000,RØGET TORSKELEVER,19.95,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/34420/image/1693245606/170.jpg,https://shop.rema1000.dk/kolonial,120,GR.,,2025-04-27,røget torskelever
Rema1000,MUSLINGER NATUREL,16.50,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/36515/image/1618238063/170.jpg,https://shop.rema1000.dk/kolonial,120,GR.,,2025-04-27,muslinger naturel
Rema1000,LAKS I CITRON/BASILIKUM,21.95,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30128/image/1734699555/170.jpg,https://shop.rema1000.dk/kolonial,77,GR.,,2025-04-27,laks i citronbasilikum
Rema1000,FISKEBOLLER I LAGE,14.00,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30119/image/1743414349/170.jpg,https://shop.rema1000.dk/kolonial,260,GR.,,2025-04-27,fiskeboller i lage
Rema1000,TUN I VAND,19.95,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30219/image/1726667098/170.jpg,https://shop.rema1000.dk/kolonial,168,GR.,,2025-04-27,tun i vand
Rema1000,YELLOWFIN TUN I VAND,14.95,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/30016/image/1738839448/170.jpg,https://shop.rema1000.dk/kolonial,140,GR.,,2025-04-27,yellowfin tun i vand
Rema1000,LAKSEPATE MED DILD,14.00,FISKEKONSERVES,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/34433/image/1743414494/170.jpg,https://shop.rema1000.dk/kolonial,200,GR.,,2025-04-27,laksepate med dild
Rema1000,MAYONNAISE,11.95,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/460113/image/1618577359/170.jpg,https://shop.rema1000.dk/kolonial,400,GR.,,2025-04-27,mayonnaise
Rema1000,REMOULADE,11.95,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/460114/image/1618577359/170.jpg,https://shop.rema1000.dk/kolonial,400,GR.,,2025-04-27,remoulade
Rema1000,ÆGTE MAYONNAISE,19.95,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/466026/image/1738839600/170.jpg,https://shop.rema1000.dk/kolonial,375,GR.,,2025-04-27,ægte mayonnaise
Rema1000,TOMATKETCHUP,8.50,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110848/image/1705494325/170.jpg,https://shop.rema1000.dk/kolonial,520,GR.,,2025-04-27,tomatketchup
Rema1000,REMOULADE,19.95,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/466025/image/1738839747/170.jpg,https://shop.rema1000.dk/kolonial,375,GR.,,2025-04-27,remoulade
Rema1000,RISTEDE LØG,8.95,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/119010/image/1643291225/170.jpg,https://shop.rema1000.dk/kolonial,200,GR.,,2025-04-27,ristede løg
Rema1000,MAYONNAISE LIGHT,11.95,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/460109/image/1618577358/170.jpg,https://shop.rema1000.dk/kolonial,400,GR.,,2025-04-27,mayonnaise light
Rema1000,RISTEDE LØG,6.95,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/119017/image/1712150605/170.jpg,https://shop.rema1000.dk/kolonial,100,GR.,,2025-04-27,ristede løg
Rema1000,REMOULADE LIGHT,11.95,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/460107/image/1618577357/170.jpg,https://shop.rema1000.dk/kolonial,400,GR.,,2025-04-27,remoulade light
Rema1000,KETCHUP,22.50,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110439/image/1634913101/170.jpg,https://shop.rema1000.dk/kolonial,500,GR.,,2025-04-27,ketchup
Rema1000,HOTDOG KETCHUP,18.95,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110070/image/1721985592/170.jpg,https://shop.rema1000.dk/kolonial,375,GR.,,2025-04-27,hotdog ketchup
Rema1000,SENNEP,8.95,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110129/image/1618490512/170.jpg,https://shop.rema1000.dk/kolonial,400,GR.,,2025-04-27,sennep
Rema1000,REAL MAYONNAISE,17.95,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/109083/image/1618416550/170.jpg,https://shop.rema1000.dk/kolonial,200,GR.,,2025-04-27,real mayonnaise
Rema1000,TOMAT KETCHUP,12.95,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110803/image/1618490536/170.jpg,https://shop.rema1000.dk/kolonial,400,ML.,,2025-04-27,tomat ketchup
Rema1000,DIJON SENNEP,12.95,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110156/image/1618490513/170.jpg,https://shop.rema1000.dk/kolonial,370,GR.,,2025-04-27,dijon sennep
Rema1000,ÆGTE MAYONNAISE,14.95,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/460108/image/1721899227/170.jpg,https://shop.rema1000.dk/kolonial,150,GR.,,2025-04-27,ægte mayonnaise
Rema1000,ORIGINAL REMOULADE,14.95,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/460208/image/1721899227/170.jpg,https://shop.rema1000.dk/kolonial,150,GR.,,2025-04-27,original remoulade
Rema1000,SØD FRANSK SENNEP,9.50,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110326/image/1618490518/170.jpg,https://shop.rema1000.dk/kolonial,400,GR.,,2025-04-27,sød fransk sennep
Rema1000,CAFÉ MAYO,19.95,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/460035/image/1738839689/170.jpg,https://shop.rema1000.dk/kolonial,400,GR.,,2025-04-27,café mayo
Rema1000,REMOULADE,36.95,"KETCHUP, REMOULADE, MAYONNAISE M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/460218/image/1721899227/170.jpg,https://shop.rema1000.dk/kolonial,800,GR.,,2025-04-27,remoulade
Rema1000,KAMMERJUNKERE,8.50,"KIKS, KAGER & KNÆKBRØD",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/72708/image/1692284567/170.jpg,https://shop.rema1000.dk/kolonial,300,GR.,,2025-04-27,kammerjunkere
Rema1000,DIGESTIVE,6.95,"KIKS, KAGER & KNÆKBRØD",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/71206/image/1647788676/170.jpg,https://shop.rema1000.dk/kolonial,400,GR.,,2025-04-27,digestive
Rema1000,CITRONMÅNE,20.50,"KIKS, KAGER & KNÆKBRØD",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/72826/image/1648999242/170.jpg,https://shop.rema1000.dk/kolonial,350,GR.,,2025-04-27,citronmåne
Rema1000,KANEL GIFLER,20.25,"KIKS, KAGER & KNÆKBRØD",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/71284/image/1618240228/170.jpg,https://shop.rema1000.dk/kolonial,300,GR.,,2025-04-27,kanel gifler
Rema1000,RISKIKS MED HAVSALT,4.95,"KIKS, KAGER & KNÆKBRØD",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/71586/image/1725453449/170.jpg,https://shop.rema1000.dk/kolonial,100,GR.,,2025-04-27,riskiks med havsalt
Rema1000,HUMLUM,14.75,"KIKS, KAGER & KNÆKBRØD",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/73011/image/1708694564/170.jpg,https://shop.rema1000.dk/kolonial,225,GR.,,2025-04-27,humlum
Rema1000,MARIE KIKS,4.25,"KIKS, KAGER & KNÆKBRØD",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/71035/image/1645454652/170.jpg,https://shop.rema1000.dk/kolonial,200,GR.,,2025-04-27,marie kiks
Rema1000,MAZARINTÆRTE,16.50,"KIKS, KAGER & KNÆKBRØD",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/75923/image/1672834333/170.jpg,https://shop.rema1000.dk/kolonial,275,GR.,,2025-04-27,mazarintærte
Rema1000,SNØFLER,10.50,"KIKS, KAGER & KNÆKBRØD",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/70334/image/1688129342/170.jpg,https://shop.rema1000.dk/kolonial,100,GR.,,2025-04-27,snøfler
Rema1000,ROMKUGLER,14.95,"KIKS, KAGER & KNÆKBRØD",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/72410/image/1621678669/170.jpg,https://shop.rema1000.dk/kolonial,225,GR.,,2025-04-27,romkugler
Rema1000,TRÆSTAMMER,13.50,"KIKS, KAGER & KNÆKBRØD",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/71857/image/1705055952/170.jpg,https://shop.rema1000.dk/kolonial,200,GR.,,2025-04-27,træstammer
Rema1000,CORNY BIG,6.00,"KIKS, KAGER & KNÆKBRØD",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/73099/image/1621676979/170.jpg,https://shop.rema1000.dk/kolonial,50,GR.,,2025-04-27,corny big
Rema1000,SANDWICHKIKS,19.95,"KIKS, KAGER & KNÆKBRØD",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/74257/image/1735641314/170.jpg,https://shop.rema1000.dk/kolonial,500,GR.,,2025-04-27,sandwichkiks
Rema1000,CREAM COOKIES,10.00,"KIKS, KAGER & KNÆKBRØD",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/71667/image/1674033904/170.jpg,https://shop.rema1000.dk/kolonial,230,GR.,,2025-04-27,cream cookies
Rema1000,TARTELETTER,9.75,"KIKS, KAGER & KNÆKBRØD",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/73005/image/1618240286/170.jpg,https://shop.rema1000.dk/kolonial,120,GR.,,2025-04-27,tarteletter
Rema1000,BARS CHOKO./PEANU.,11.95,"KIKS, KAGER & KNÆKBRØD",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/71012/image/1630489576/170.jpg,https://shop.rema1000.dk/kolonial,150,GR.,,2025-04-27,bars chokopeanu
Rema1000,BARS CHOKO./HASSEL.,11.95,"KIKS, KAGER & KNÆKBRØD",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/71010/image/1630489512/170.jpg,https://shop.rema1000.dk/kolonial,150,GR.,,2025-04-27,bars chokohassel
Rema1000,RASP,6.95,"KIKS, KAGER & KNÆKBRØD",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/92120/image/1618413779/170.jpg,https://shop.rema1000.dk/kolonial,500,GR.,,2025-04-27,rasp
Rema1000,CORNY BIG,6.00,"KIKS, KAGER & KNÆKBRØD",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/73101/image/1657371561/170.jpg,https://shop.rema1000.dk/kolonial,40,GR.,,2025-04-27,corny big
Rema1000,COOKIES,13.95,"KIKS, KAGER & KNÆKBRØD",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/70053/image/1726755085/170.jpg,https://shop.rema1000.dk/kolonial,225,GR.,,2025-04-27,cookies
Rema1000,ANANASSTYKKER,5.50,KONSERVES & SURVARER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/101447/image/1736417900/170.jpg,https://shop.rema1000.dk/kolonial,140,GR.,,2025-04-27,ananasstykker
Rema1000,HAKKEDE TOMATER,5.95,KONSERVES & SURVARER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/108341/image/1618416532/170.jpg,https://shop.rema1000.dk/kolonial,400,GR.,,2025-04-27,hakkede tomater
Rema1000,TOMAT PASTA,4.95,KONSERVES & SURVARER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/111408/image/1618490537/170.jpg,https://shop.rema1000.dk/kolonial,140,GR.,,2025-04-27,tomat pasta
Rema1000,MAJS,7.50,KONSERVES & SURVARER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/100425/image/1711537939/170.jpg,https://shop.rema1000.dk/kolonial,285,GR.,,2025-04-27,majs
Rema1000,HAKKEDE TOMATER,6.50,KONSERVES & SURVARER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110328/image/1618490519/170.jpg,https://shop.rema1000.dk/kolonial,400,GR.,,2025-04-27,hakkede tomater
Rema1000,KOKOSMÆLK,8.95,KONSERVES & SURVARER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/120171/image/1661254013/170.jpg,https://shop.rema1000.dk/kolonial,400,ML.,,2025-04-27,kokosmælk
Rema1000,CHAMPIGNON SKIVER,7.25,KONSERVES & SURVARER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/108225/image/1618416530/170.jpg,https://shop.rema1000.dk/kolonial,170,GR.,,2025-04-27,champignon skiver
Rema1000,KARTOFLER I GLAS,8.25,KONSERVES & SURVARER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/108513/image/1618416534/170.jpg,https://shop.rema1000.dk/kolonial,425,GR.,,2025-04-27,kartofler i glas
Rema1000,TOMATSUPPE,12.95,KONSERVES & SURVARER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/101452/image/1693322741/170.jpg,https://shop.rema1000.dk/kolonial,400,GR.,,2025-04-27,tomatsuppe
Rema1000,FLÅEDE TOMATER,5.95,KONSERVES & SURVARER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110329/image/1618490520/170.jpg,https://shop.rema1000.dk/kolonial,400,GR.,,2025-04-27,flåede tomater
Rema1000,KIKÆRTER,7.50,KONSERVES & SURVARER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/100042/image/1618416364/170.jpg,https://shop.rema1000.dk/kolonial,240,GR.,,2025-04-27,kikærter
Rema1000,ASPARGESSNITTER,12.95,KONSERVES & SURVARER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/100166/image/1618416376/170.jpg,https://shop.rema1000.dk/kolonial,270,GR.,,2025-04-27,aspargessnitter
Rema1000,ASPARGESSNITTER,20.95,KONSERVES & SURVARER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/100534/image/1618416405/170.jpg,https://shop.rema1000.dk/kolonial,240,GR.,,2025-04-27,aspargessnitter
Rema1000,MAJS,35.95,KONSERVES & SURVARER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/100797/image/1734695863/170.jpg,https://shop.rema1000.dk/kolonial,420,GR.,,2025-04-27,majs
Rema1000,ASPARGESSUPPE,12.95,KONSERVES & SURVARER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/101621/image/1724407307/170.jpg,https://shop.rema1000.dk/kolonial,400,GR.,,2025-04-27,aspargessuppe
